source,target,weight
720575940618116569,720575940628522540,6
720575940618116569,720575940621759169,12
720575940618116569,720575940624537578,11
720575940618116569,720575940624274249,5
720575940618116569,720575940640868184,8
720575940618116569,720575940617392980,5
720575940618116569,720575940609162505,26
720575940618116569,720575940625952755,16
720575940618116569,720575940636611576,6
720575940618116569,720575940621995440,5
720575940618116569,720575940623229564,6
720575940618116569,720575940631383400,6
720575940618116569,720575940630883599,19
720575940618116569,720575940620878727,5
720575940618116569,720575940631207388,6
720575940618116569,720575940625357547,24
720575940618116569,720575940634062803,13
720575940618116569,720575940628523113,31
720575940618116569,720575940636418740,21
720575940618116569,720575940619731334,5
720575940618116569,720575940628069501,18
720575940618116569,720575940609600523,10
720575940618116569,720575940613808638,9
720575940618116569,720575940629426025,5
720575940618116569,720575940640062005,9
720575940618116569,720575940626309562,48
720575940618116569,720575940645336100,5
720575940618116569,720575940636411534,7
720575940618116569,720575940628443962,7
720575940618116569,720575940605851680,11
720575940618116569,720575940624038438,5
720575940618116569,720575940626938645,8
720575940618116569,720575940611076420,5
720575940618116569,720575940614907601,7
720575940618116569,720575940607915698,5
720575940618116569,720575940632189900,7
720575940618116569,720575940619880571,17
720575940618116569,720575940612518055,21
720575940618116569,720575940629179722,5
720575940618116569,720575940628258577,5
720575940618116569,720575940630484495,11
720575940638236126,720575940616583490,5
720575940638236126,720575940624678581,10
720575940638236126,720575940614684066,9
720575940638236126,720575940623257565,11
720575940611530213,720575940626663953,29
720575940611530213,720575940621806574,8
720575940611530213,720575940627549754,16
720575940611530213,720575940617991195,20
720575940611530213,720575940611505102,5
720575940611530213,720575940629560770,5
720575940611530213,720575940618886710,56
720575940611530213,720575940626315541,7
720575940611530213,720575940630556026,7
720575940611530213,720575940639314229,7
720575940611530213,720575940618455791,10
720575940611530213,720575940618769718,7
720575940611530213,720575940630042508,9
720575940611530213,720575940618987600,6
720575940611530213,720575940623820787,5
720575940611530213,720575940638360798,8
720575940611530213,720575940621460115,10
720575940611530213,720575940618340057,8
720575940611530213,720575940613984578,6
720575940611530213,720575940613558225,10
720575940611530213,720575940644494752,11
720575940611530213,720575940624902729,11
720575940611530213,720575940602718432,9
720575940611530213,720575940618031394,22
720575940611530213,720575940646094359,9
720575940611530213,720575940623374058,7
720575940611530213,720575940632080977,10
720575940611530213,720575940647938100,13
720575940611530213,720575940654777505,17
720575940611530213,720575940633692823,26
720575940631617017,720575940616376287,6
720575940631617017,720575940644494752,70
720575940631617017,720575940630665580,6
720575940631617017,720575940628706325,31
720575940631617017,720575940628883535,20
720575940631617017,720575940632960813,5
720575940631617017,720575940622633716,33
720575940631617017,720575940612036837,44
720575940631617017,720575940627537753,131
720575940631617017,720575940610605614,54
720575940631617017,720575940609097429,128
720575940631617017,720575940627826760,14
720575940631617017,720575940638874202,26
720575940631617017,720575940630135084,8
720575940631617017,720575940628352850,18
720575940631617017,720575940619191966,6
720575940631617017,720575940640100440,12
720575940631617017,720575940629428215,22
720575940631617017,720575940655013281,112
720575940631617017,720575940644639342,5
720575940631617017,720575940633227545,13
720575940631617017,720575940608188427,153
720575940631617017,720575940628136347,20
720575940631617017,720575940615623867,13
720575940631617017,720575940631091407,6
720575940631617017,720575940638204132,12
720575940631617017,720575940629312300,22
720575940631617017,720575940620353300,5
720575940631617017,720575940630204155,5
720575940631617017,720575940617917396,28
720575940629487104,720575940628403791,45
720575940629487104,720575940625082969,83
720575940629487104,720575940628290307,8
720575940629487104,720575940634172267,22
720575940629487104,720575940610404581,7
720575940629487104,720575940620842111,6
720575940629487104,720575940606726834,63
720575940629487104,720575940659340673,15
720575940629487104,720575940635355804,5
720575940629487104,720575940654777505,67
720575940629487104,720575940626717573,66
720575940629487104,720575940621564329,5
720575940629487104,720575940613867938,9
720575940629487104,720575940623953900,20
720575940629487104,720575940624945333,5
720575940629487104,720575940631608313,5
720575940629487104,720575940630657015,26
720575940629487104,720575940623546549,8
720575940629487104,720575940617243393,65
720575940629487104,720575940614936774,10
720575940629487104,720575940630042508,14
720575940629487104,720575940634000979,25
720575940629487104,720575940620916229,9
720575940629487104,720575940620020315,5
720575940629487104,720575940608566979,18
720575940628995587,720575940620129182,5
720575940628995587,720575940638024794,27
720575940628995587,720575940636685454,9
720575940628995587,720575940616194610,24
720575940628995587,720575940632134227,26
720575940628995587,720575940627107721,134
720575940628995587,720575940630829051,5
720575940628995587,720575940641648091,9
720575940628995587,720575940616848214,50
720575940628995587,720575940628815381,8
720575940628995587,720575940633228172,5
720575940628995587,720575940632486969,97
720575940628995587,720575940627429907,21
720575940628995587,720575940617678566,17
720575940628995587,720575940631349335,9
720575940628995587,720575940619042427,7
720575940628995587,720575940623676394,67
720575940628995587,720575940626672058,10
720575940628995587,720575940630589036,11
720575940628995587,720575940609423299,21
720575940628995587,720575940630691958,158
720575940628995587,720575940622195625,7
720575940628995587,720575940643867296,44
720575940628995587,720575940623918121,49
720575940628995587,720575940632726220,9
720575940628995587,720575940631293202,20
720575940628995587,720575940623847181,6
720575940628995587,720575940617787963,33
720575940628995587,720575940632960813,11
720575940628995587,720575940627182217,6
720575940628995587,720575940616014092,6
720575940628995587,720575940632029496,20
720575940628995587,720575940624986300,86
720575940628995587,720575940647560500,10
720575940628995587,720575940618514043,19
720575940628995587,720575940623164685,7
720575940628995587,720575940627739023,80
720575940628995587,720575940626780222,13
720575940628995587,720575940622054753,7
720575940628995587,720575940615672130,36
720575940628995587,720575940608451420,16
720575940628995587,720575940648188548,21
720575940628995587,720575940626960536,17
720575940628995587,720575940630232380,24
720575940628995587,720575940611167842,5
720575940628995587,720575940635596212,5
720575940628995587,720575940626826288,7
720575940628995587,720575940625867056,7
720575940628995587,720575940627418387,34
720575940628995587,720575940639831459,13
720575940628995587,720575940607162754,225
720575940628995587,720575940631092943,21
720575940628995587,720575940635527322,52
720575940628995587,720575940621150191,10
720575940628995587,720575940619016059,6
720575940628995587,720575940634825623,12
720575940628995587,720575940639994456,26
720575940625391112,720575940622696319,6
720575940625391112,720575940623179177,9
720575940625391112,720575940632286924,12
720575940625391112,720575940629546225,84
720575940625391112,720575940625956851,14
720575940625391112,720575940616984844,8
720575940625391112,720575940626406933,7
720575940625391112,720575940621371045,41
720575940625391112,720575940631236060,12
720575940625391112,720575940629008636,87
720575940625391112,720575940629672041,46
720575940625391112,720575940620617051,5
720575940625391112,720575940624428426,63
720575940625391112,720575940614278696,69
720575940625391112,720575940624973831,8
720575940625391112,720575940611913938,13
720575940625391112,720575940612182824,26
720575940625391112,720575940623725080,5
720575940625391112,720575940627733849,38
720575940625391112,720575940623512004,6
720575940625391112,720575940605844448,93
720575940625391112,720575940619065627,18
720575940625391112,720575940629485584,60
720575940625391112,720575940633706148,10
720575940625391112,720575940612780657,44
720575940625391112,720575940619990139,34
720575940625391112,720575940624351882,5
720575940625391112,720575940631619944,91
720575940625391112,720575940611507057,44
720575940625391112,720575940612793457,9
720575940625391112,720575940618310356,8
720575940625391112,720575940631483510,42
720575940625391112,720575940644646816,37
720575940625391112,720575940638656228,7
720575940625391112,720575940627286530,8
720575940625391112,720575940627850877,14
720575940625391112,720575940650945657,9
720575940625391112,720575940612219746,33
720575940625391112,720575940630892588,17
720575940625391112,720575940622364854,8
720575940609269259,720575940620943743,7
720575940609269259,720575940629513478,11
720575940609269259,720575940627083397,11
720575940609269259,720575940626956008,19
720575940609269259,720575940608545219,11
720575940609269259,720575940615553170,6
720575940609269259,720575940605249154,27
720575940609269259,720575940616182155,14
720575940609269259,720575940623276168,7
720575940609269259,720575940625102224,8
720575940609269259,720575940622078685,5
720575940626406933,720575940612477589,5
720575940626406933,720575940619071646,5
720575940626406933,720575940628891863,7
720575940626406933,720575940627109123,6
720575940626406933,720575940640851363,7
720575940626406933,720575940621780577,6
720575940626406933,720575940611027930,7
720575940612840982,720575940615892374,14
720575940612840982,720575940614923462,14
720575940612840982,720575940605780140,5
720575940612840982,720575940623333514,28
720575940612840982,720575940620813989,5
720575940612840982,720575940622184105,10
720575940612840982,720575940612612094,8
720575940612840982,720575940610375214,18
720575940612840982,720575940622673860,14
720575940612840982,720575940618594022,18
720575940612840982,720575940630773560,26
720575940612840982,720575940622495401,22
720575940612840982,720575940625656980,9
720575940612840982,720575940625907726,6
720575940612840982,720575940617499205,8
720575940612840982,720575940628789525,51
720575940612840982,720575940613940074,30
720575940612840982,720575940613418547,6
720575940612840982,720575940636541285,12
720575940612840982,720575940628595944,5
720575940612840982,720575940626663953,5
720575940612840982,720575940628437291,8
720575940612840982,720575940624377323,25
720575940612840982,720575940617593157,7
720575940612840982,720575940617787963,11
720575940612840982,720575940623781127,12
720575940612840982,720575940626083356,5
720575940612840982,720575940633324627,7
720575940612840982,720575940627732935,8
720575940612840982,720575940613867938,5
720575940612840982,720575940634909594,14
720575940612840982,720575940627645514,6
720575940612840982,720575940626562833,6
720575940612840982,720575940613099493,9
720575940612840982,720575940608199748,6
720575940612840982,720575940620192677,5
720575940612840982,720575940611958994,7
720575940612840982,720575940637218672,6
720575940612840982,720575940606696369,11
720575940612840982,720575940620353300,8
720575940612840982,720575940635863214,7
720575940612840982,720575940638907108,14
720575940612840982,720575940613307033,19
720575940612840982,720575940627750216,7
720575940612840982,720575940617678566,7
720575940612840982,720575940621800175,14
720575940612840982,720575940639112765,5
720575940612906518,720575940636828334,158
720575940612906518,720575940615715003,20
720575940612906518,720575940629812346,5
720575940612906518,720575940636685454,8
720575940612906518,720575940623211725,12
720575940612906518,720575940617629841,7
720575940612906518,720575940623314312,110
720575940612906518,720575940639170723,5
720575940612906518,720575940638989894,11
720575940612906518,720575940638103349,14
720575940612906518,720575940621065301,56
720575940612906518,720575940609407939,5
720575940612906518,720575940621150191,41
720575940612906518,720575940626856344,96
720575940612906518,720575940626672058,10
720575940612906518,720575940638001498,5
720575940612906518,720575940631703608,91
720575940612906518,720575940627107721,7
720575940612906518,720575940627099338,5
720575940612906518,720575940610001220,84
720575940612906518,720575940627182217,14
720575940612906518,720575940630461660,17
720575940612906518,720575940614660519,13
720575940612906518,720575940619877396,7
720575940612906518,720575940617097684,11
720575940612906518,720575940623017989,11
720575940612906518,720575940627847752,5
720575940612906518,720575940623476407,12
720575940612906518,720575940622624214,6
720575940612906518,720575940627812168,15
720575940612906518,720575940607272649,15
720575940612906518,720575940612036837,12
720575940612906518,720575940615671106,11
720575940612906518,720575940637144944,33
720575940612906518,720575940623355114,60
720575940612906518,720575940623663084,6
720575940612906518,720575940626557442,109
720575940612906518,720575940632486969,21
720575940612906518,720575940610677828,7
720575940612906518,720575940607725321,8
720575940612906518,720575940615023535,5
720575940626669086,720575940623384781,6
720575940626669086,720575940630810306,7
720575940626669086,720575940625369884,12
720575940626669086,720575940646708788,39
720575940626669086,720575940625031426,22
720575940626669086,720575940619991862,15
720575940626669086,720575940622217281,10
720575940626669086,720575940628716294,17
720575940626669086,720575940628069501,22
720575940624604710,720575940607982428,32
720575940624604710,720575940628494695,16
720575940624604710,720575940634144180,6
720575940624604710,720575940638900713,21
720575940624604710,720575940620711334,11
720575940624604710,720575940607774044,5
720575940624604710,720575940621317381,5
720575940624604710,720575940638245027,9
720575940624604710,720575940631721785,6
720575940624604710,720575940613423870,5
720575940624604710,720575940625388873,47
720575940624604710,720575940628321352,5
720575940624604710,720575940636592302,17
720575940624604710,720575940625558730,8
720575940624604710,720575940605607392,116
720575940624604710,720575940643112333,9
720575940624604710,720575940631520312,5
720575940624604710,720575940621832397,6
720575940624604710,720575940628446010,8
720575940624604710,720575940624287821,10
720575940624604710,720575940603804350,16
720575940624604710,720575940613917359,26
720575940624604710,720575940621773249,7
720575940624604710,720575940619681006,6
720575940624604710,720575940622204186,45
720575940624604710,720575940630042508,39
720575940624604710,720575940624095172,5
720575940624604710,720575940617991195,26
720575940624604710,720575940618116766,48
720575940624604710,720575940625691372,6
720575940624604710,720575940625159677,6
720575940624604710,720575940620380449,35
720575940624604710,720575940626693130,8
720575940624604710,720575940635202204,5
720575940624604710,720575940652554657,10
720575940624604710,720575940620097985,5
720575940624604710,720575940636651376,30
720575940624604710,720575940618807454,14
720575940624604710,720575940615481598,7
720575940624604710,720575940621545606,7
720575940624604710,720575940626982181,18
720575940624604710,720575940610199781,10
720575940624604710,720575940632401233,23
720575940624604710,720575940626730883,15
720575940624604710,720575940633692823,6
720575940624604710,720575940633803676,16
720575940624604710,720575940647952948,12
720575940624604710,720575940615684242,10
720575940624604710,720575940604735660,8
720575940624604710,720575940632650271,6
720575940624604710,720575940630758418,7
720575940611497518,720575940631019264,11
720575940611497518,720575940616837132,17
720575940611497518,720575940623337596,10
720575940611497518,720575940618554041,9
720575940611497518,720575940621800539,16
720575940611497518,720575940624007192,18
720575940611497518,720575940626469465,5
720575940611497518,720575940623478237,8
720575940611497518,720575940609659331,6
720575940611497518,720575940626983973,6
720575940611497518,720575940632573496,15
720575940611497518,720575940627081022,11
720575940611497518,720575940632779112,49
720575940611497518,720575940628791812,11
720575940611497518,720575940629875499,13
720575940611497518,720575940629451526,99
720575940611497518,720575940614037229,9
720575940611497518,720575940632902200,7
720575940625096240,720575940620060838,23
720575940625096240,720575940614062503,14
720575940625096240,720575940616077874,13
720575940625096240,720575940624665677,7
720575940625096240,720575940639417728,8
720575940625096240,720575940620235796,6
720575940625096240,720575940629609457,6
720575940625096240,720575940627478812,6
720575940625096240,720575940629214007,5
720575940625096240,720575940638379342,16
720575940625096240,720575940627283176,14
720575940625096240,720575940653399457,15
720575940625096240,720575940619246677,7
720575940625096240,720575940629473847,6
720575940625096240,720575940628348265,5
720575940625096240,720575940616413894,15
720575940625096240,720575940623841816,13
720575940625096240,720575940637547365,6
720575940625096240,720575940629986816,15
720575940625096240,720575940615189465,8
720575940625096240,720575940612981997,5
720575940625096240,720575940638477621,6
720575940625096240,720575940620813989,10
720575940625096240,720575940632973538,17
720575940625096240,720575940616597977,24
720575940625096240,720575940644465568,5
720575940625096240,720575940638288447,5
720575940625096240,720575940619517233,6
720575940625096240,720575940630086698,6
720575940625096240,720575940617825620,5
720575940625096240,720575940633526684,5
720575940625096240,720575940633893401,5
720575940625096240,720575940635114396,9
720575940631518776,720575940620912987,5
720575940631518776,720575940635385440,5
720575940631518776,720575940633614253,6
720575940631518776,720575940613025331,17
720575940631518776,720575940609799470,8
720575940631518776,720575940639124029,11
720575940631518776,720575940611532408,7
720575940631518776,720575940625856028,5
720575940631518776,720575940618319444,5
720575940631518776,720575940621403782,5
720575940631518776,720575940644465568,7
720575940631518776,720575940615688404,16
720575940631518776,720575940617098385,10
720575940631518776,720575940629155227,7
720575940631518776,720575940614236200,5
720575940631518776,720575940617166993,17
720575940631518776,720575940630005147,7
720575940631518776,720575940620878727,8
720575940631518776,720575940625062325,7
720575940626112062,720575940620988276,12
720575940626112062,720575940630085583,35
720575940626112062,720575940633901395,6
720575940626112062,720575940623019544,10
720575940626112062,720575940625502666,5
720575940626112062,720575940625048250,8
720575940626112062,720575940617226141,18
720575940626112062,720575940633011256,9
720575940626112062,720575940616026939,7
720575940626112062,720575940615043222,30
720575940626112062,720575940623443179,37
720575940626112062,720575940619866027,19
720575940626112062,720575940610236514,17
720575940626112062,720575940615036319,9
720575940626112062,720575940620678772,8
720575940626112062,720575940620431798,23
720575940626112062,720575940626730883,16
720575940626112062,720575940633145903,5
720575940626112062,720575940623083242,10
720575940626112062,720575940631283512,5
720575940626112062,720575940620686964,10
720575940626112062,720575940628154364,8
720575940626112062,720575940627715870,10
720575940626112062,720575940604737708,8
720575940626112062,720575940621766938,6
720575940626112062,720575940630658578,23
720575940626112062,720575940638677411,8
720575940626112062,720575940631082808,9
720575940626112062,720575940612603289,5
720575940626112062,720575940632943277,5
720575940626112062,720575940617826629,5
720575940626112062,720575940611633010,8
720575940626112062,720575940637607646,22
720575940626112062,720575940614403178,14
720575940626112062,720575940606112940,45
720575940626112062,720575940625718053,5
720575940626112062,720575940629547991,7
720575940626112062,720575940635202204,5
720575940626112062,720575940633429331,5
720575940626112062,720575940648636292,6
720575940626112062,720575940613144616,5
720575940637089343,720575940619559815,7
720575940637089343,720575940629870843,5
720575940637089343,720575940628132745,17
720575940637089343,720575940621545606,15
720575940637089343,720575940640470387,5
720575940637089343,720575940634903800,6
720575940637089343,720575940633900896,6
720575940637089343,720575940643740872,9
720575940637089343,720575940610432120,7
720575940637089343,720575940610270584,6
720575940637089343,720575940629461442,6
720575940637089343,720575940624604710,5
720575940637089343,720575940622865084,5
720575940637089343,720575940611314346,7
720575940637089343,720575940632912409,6
720575940625194558,720575940617110555,9
720575940625194558,720575940618932763,7
720575940625194558,720575940610623950,14
720575940625194558,720575940626887198,9
720575940625194558,720575940616182155,5
720575940625194558,720575940628200551,9
720575940625194558,720575940626046919,8
720575940625194558,720575940632499757,13
720575940625194558,720575940630643275,5
720575940625194558,720575940627665545,8
720575940625194558,720575940631842360,7
720575940625194558,720575940605780140,6
720575940625194558,720575940629701737,5
720575940625194558,720575940622917381,7
720575940625194558,720575940630396022,8
720575940625194558,720575940622078685,6
720575940625194558,720575940611047446,5
720575940625194558,720575940637081199,9
720575940625194558,720575940628808708,6
720575940625194558,720575940619246677,6
720575940625194558,720575940611602552,6
720575940638989894,720575940635211115,16
720575940638989894,720575940634560922,5
720575940638989894,720575940611516586,7
720575940638989894,720575940631319311,7
720575940638989894,720575940631715896,13
720575940638989894,720575940629304702,8
720575940638989894,720575940637209822,16
720575940638989894,720575940622027222,5
720575940638989894,720575940611008718,45
720575940638989894,720575940615626562,18
720575940638989894,720575940623355114,57
720575940638989894,720575940622066390,43
720575940638989894,720575940604470240,8
720575940638989894,720575940622168052,6
720575940638989894,720575940616570966,6
720575940638989894,720575940619097905,8
720575940638989894,720575940643315748,7
720575940638989894,720575940623637226,17
720575940638989894,720575940624897516,5
720575940638989894,720575940620082512,6
720575940638989894,720575940637635305,24
720575940638989894,720575940620474278,14
720575940638989894,720575940611981029,5
720575940626308697,720575940655011489,17
720575940626308697,720575940620780272,6
720575940626308697,720575940637216624,5
720575940626308697,720575940632659404,7
720575940626308697,720575940612692633,6
720575940626308697,720575940639813365,12
720575940626308697,720575940629317450,9
720575940626308697,720575940621736669,10
720575940626308697,720575940614572542,6
720575940626308697,720575940642428045,7
720575940626308697,720575940629470838,17
720575940626308697,720575940612423922,16
720575940626308697,720575940619473624,10
720575940622048862,720575940630623503,7
720575940622048862,720575940616077874,12
720575940622048862,720575940641148149,8
720575940622048862,720575940622917381,18
720575940622048862,720575940635089689,5
720575940622048862,720575940626535973,5
720575940622048862,720575940616583865,6
720575940622048862,720575940623433725,9
720575940622048862,720575940614574994,6
720575940622048862,720575940628902043,15
720575940622048862,720575940627283176,14
720575940622048862,720575940629995319,7
720575940622048862,720575940604938156,5
720575940622048862,720575940639468160,11
720575940622048862,720575940653399457,5
720575940622048862,720575940621545606,10
720575940622048862,720575940621650712,46
720575940622048862,720575940614373799,9
720575940622048862,720575940621000831,5
720575940622048862,720575940614207894,5
720575940622048862,720575940624377323,5
720575940622048862,720575940625585182,12
720575940622048862,720575940626774037,5
720575940622048862,720575940628970748,10
720575940622048862,720575940622184105,8
720575940622048862,720575940610505006,6
720575940622048862,720575940620060838,19
720575940622048862,720575940630146871,31
720575940622048862,720575940620093019,5
720575940622048862,720575940630982442,11
720575940622048862,720575940629155227,6
720575940622048862,720575940639417728,6
720575940622048862,720575940614062503,5
720575940622048862,720575940629473847,5
720575940622048862,720575940636999280,7
720575940622048862,720575940627692318,6
720575940622048862,720575940630086698,16
720575940622048862,720575940605694752,7
720575940622048862,720575940625779642,24
720575940622048862,720575940605780140,6
720575940622048862,720575940611644529,35
720575940622048862,720575940616597977,5
720575940622048862,720575940627110824,11
720575940622048862,720575940610292430,6
720575940622048862,720575940628372562,10
720575940622048862,720575940610403813,52
720575940622048862,720575940629814103,5
720575940622048862,720575940619339856,6
720575940622048862,720575940624574100,8
720575940633550431,720575940623326868,40
720575940633550431,720575940628405258,19
720575940633550431,720575940631974743,42
720575940635385440,720575940630006636,68
720575940635385440,720575940631518776,10
720575940635385440,720575940622161366,45
720575940635385440,720575940633593548,17
720575940635385440,720575940628627867,7
720575940635385440,720575940622843747,11
720575940635385440,720575940611666898,6
720575940635385440,720575940625871408,7
720575940635385440,720575940613915823,12
720575940635385440,720575940629239934,7
720575940635385440,720575940628446010,92
720575940635385440,720575940633995949,39
720575940635385440,720575940620012923,26
720575940635385440,720575940637065071,7
720575940635385440,720575940618157110,7
720575940635385440,720575940622219190,27
720575940635385440,720575940627096957,21
720575940635385440,720575940622697496,10
720575940635385440,720575940613588246,6
720575940635385440,720575940615281361,13
720575940635385440,720575940619864047,5
720575940635385440,720575940624434323,16
720575940635385440,720575940628236169,5
720575940635385440,720575940629502251,145
720575940635385440,720575940621440859,16
720575940635385440,720575940615684242,8
720575940635385440,720575940611164770,39
720575940635385440,720575940610270584,6
720575940635385440,720575940614707871,20
720575940635385440,720575940639638086,9
720575940635385440,720575940627069712,5
720575940635385440,720575940618002747,7
720575940635385440,720575940622263066,9
720575940635385440,720575940630883599,9
720575940635385440,720575940621814911,18
720575940635385440,720575940643543496,115
720575940635385440,720575940628082053,10
720575940635385440,720575940621818203,11
720575940635385440,720575940624340407,5
720575940635385440,720575940637209822,33
720575940635385440,720575940633179852,43
720575940635385440,720575940635146848,48
720575940635385440,720575940637711686,23
720575940635385440,720575940622156976,12
720575940635385440,720575940635735671,6
720575940635385440,720575940631207388,15
720575940635385440,720575940629464305,9
720575940635385440,720575940641904525,45
720575940635385440,720575940631517251,11
720575940635385440,720575940623764007,11
720575940635385440,720575940613189785,49
720575940635385440,720575940633573836,6
720575940635385440,720575940627715870,28
720575940635385440,720575940615043222,25
720575940635385440,720575940638668659,8
720575940635385440,720575940624891941,12
720575940635385440,720575940628537852,80
720575940635385440,720575940631335528,11
720575940635385440,720575940629701737,89
720575940635385440,720575940618149686,6
720575940635385440,720575940614403178,28
720575940635385440,720575940638642654,6
720575940635385440,720575940620642940,11
720575940635385440,720575940622105182,7
720575940635385440,720575940629768722,43
720575940635385440,720575940615298215,9
720575940628668009,720575940631365340,105
720575940628668009,720575940613563117,9
720575940628668009,720575940626960536,29
720575940628668009,720575940612686233,94
720575940628668009,720575940612208858,7
720575940628668009,720575940620182151,58
720575940628668009,720575940639831459,33
720575940628668009,720575940621569728,66
720575940628668009,720575940624882407,5
720575940628668009,720575940630589036,7
720575940628668009,720575940630771449,5
720575940628668009,720575940635527322,23
720575940628668009,720575940609922372,17
720575940628668009,720575940629470838,13
720575940628668009,720575940612606105,28
720575940628668009,720575940631994728,8
720575940628668009,720575940626826288,5
720575940628668009,720575940630691958,39
720575940628668009,720575940633373651,10
720575940628668009,720575940610611246,6
720575940628668009,720575940632134227,10
720575940628668009,720575940621833281,28
720575940628668009,720575940621047632,6
720575940628668009,720575940620129182,18
720575940628668009,720575940627916331,13
720575940628668009,720575940638024794,24
720575940628668009,720575940623209165,8
720575940628668009,720575940613640685,7
720575940628668009,720575940632839763,14
720575940628668009,720575940635596212,7
720575940628668009,720575940607162754,35
720575940628668009,720575940623535044,19
720575940628668009,720575940618472261,9
720575940628668009,720575940631999080,5
720575940628668009,720575940628815381,11
720575940628668009,720575940626557186,46
720575940628668009,720575940612692633,5
720575940628668009,720575940620353300,23
720575940628668009,720575940631092943,5
720575940628668009,720575940616014092,11
720575940628668009,720575940622054753,33
720575940628668009,720575940643867296,11
720575940628897385,720575940627497244,10
720575940628897385,720575940618002747,5
720575940628897385,720575940629155227,17
720575940628897385,720575940612819367,41
720575940628897385,720575940620889936,7
720575940628897385,720575940614019379,7
720575940628897385,720575940621413803,9
720575940628897385,720575940621317381,5
720575940628897385,720575940632900665,13
720575940628897385,720575940627069712,11
720575940628897385,720575940608661955,12
720575940628897385,720575940615043222,6
720575940628897385,720575940627068772,27
720575940638006896,720575940613481445,10
720575940638006896,720575940622557168,22
720575940638006896,720575940636988535,5
720575940638006896,720575940612418201,13
720575940638006896,720575940621777903,13
720575940638006896,720575940616501826,5
720575940638006896,720575940635891866,5
720575940638006896,720575940621992820,91
720575940638006896,720575940634007725,37
720575940638006896,720575940628135336,7
720575940638006896,720575940621607334,6
720575940627455621,720575940624336647,7
720575940627455621,720575940649809273,16
720575940627455621,720575940641363957,9
720575940627455621,720575940621804159,18
720575940627455621,720575940620153765,5
720575940627455621,720575940632588099,7
720575940627455621,720575940631914700,10
720575940627455621,720575940623957173,6
720575940627455621,720575940644390436,6
720575940627455621,720575940624504212,7
720575940627455621,720575940627728149,5
720575940627455621,720575940626555440,6
720575940627455621,720575940629421159,18
720575940627455621,720575940627439592,6
720575940627455621,720575940626046919,10
720575940627455621,720575940631353484,5
720575940627455621,720575940618932763,6
720575940627455621,720575940622673860,6
720575940627455621,720575940632189900,6
720575940627455621,720575940610332024,6
720575940627455621,720575940632539788,5
720575940627455621,720575940628132745,5
720575940627455621,720575940620183973,7
720575940627455621,720575940629708482,5
720575940627455621,720575940622657684,8
720575940627455621,720575940629602871,5
720575940617625227,720575940619714974,11
720575940617625227,720575940638900713,9
720575940617625227,720575940623276168,8
720575940617625227,720575940650416505,35
720575940617625227,720575940630086698,5
720575940617625227,720575940625651849,5
720575940617625227,720575940623637396,7
720575940617625227,720575940614614495,27
720575940617625227,720575940622680724,5
720575940617625227,720575940629752655,10
720575940617625227,720575940633192751,7
720575940617625227,720575940634356587,11
720575940617625227,720575940639128646,13
720575940617625227,720575940621052848,19
720575940643118733,720575940627787609,62
720575940643118733,720575940620657857,5
720575940643118733,720575940623702345,8
720575940643118733,720575940635837887,5
720575940643118733,720575940623632904,5
720575940643118733,720575940634062803,8
720575940643118733,720575940632803795,7
720575940643118733,720575940629327659,11
720575940643118733,720575940612033253,5
720575940643118733,720575940615274914,9
720575940643118733,720575940613408552,5
720575940643118733,720575940633208647,29
720575940643118733,720575940628238023,7
720575940643118733,720575940629768722,8
720575940643118733,720575940620300308,5
720575940643118733,720575940622633716,5
720575940643118733,720575940616286175,8
720575940643118733,720575940630607738,22
720575940643118733,720575940630334658,6
720575940643118733,720575940632804435,5
720575940643118733,720575940611735514,6
720575940643118733,720575940642549467,6
720575940623326868,720575940631974743,10
720575940623326868,720575940628405258,57
720575940623326868,720575940633550431,71
720575940614643350,720575940628016983,32
720575940614643350,720575940626555440,5
720575940614643350,720575940615251251,6
720575940614643350,720575940627455621,30
720575940614643350,720575940629421159,6
720575940614643350,720575940621804159,17
720575940614643350,720575940626224280,7
720575940629552795,720575940637792880,13
720575940629552795,720575940626185549,17
720575940629552795,720575940633772708,5
720575940629552795,720575940609133781,38
720575940629552795,720575940636543668,18
720575940629552795,720575940626184848,7
720575940629552795,720575940617079227,33
720575940629552795,720575940606190770,7
720575940629552795,720575940625926840,13
720575940629552795,720575940628699654,34
720575940629552795,720575940621392219,11
720575940629552795,720575940631838994,29
720575940629552795,720575940632444943,9
720575940629552795,720575940618596381,15
720575940629552795,720575940623885667,29
720575940629552795,720575940631501676,9
720575940629552795,720575940622084161,17
720575940629552795,720575940630487802,7
720575940629552795,720575940623608361,24
720575940629552795,720575940631365975,16
720575940629552795,720575940637009007,9
720575940629552795,720575940617180347,7
720575940629552795,720575940619944283,28
720575940629552795,720575940631095084,6
720575940629552795,720575940622839834,5
720575940635188892,720575940625261872,5
720575940635188892,720575940628566159,7
720575940635188892,720575940625363947,5
720575940635188892,720575940627545219,13
720575940635188892,720575940630239866,7
720575940635188892,720575940623839501,11
720575940635188892,720575940644237728,6
720575940635188892,720575940625998012,13
720575940635188892,720575940626430797,13
720575940635188892,720575940609393756,23
720575940635188892,720575940632415247,22
720575940635188892,720575940625448171,18
720575940635188892,720575940626112589,6
720575940635188892,720575940627307522,6
720575940635188892,720575940631544694,13
720575940635188892,720575940617195862,16
720575940635188892,720575940622157633,18
